Key,Id,Chinese (Simplified)(zh-Hans)
ABL_Desc_91,346366130774067,发射微型眼球，它们会飞向敌人并在命中后爆炸。
ABL_Name_91,346366130774066,追踪眼球
ABL_Desc_92,346366130774069,投掷一枚会在爆炸前吸引敌人的炸弹。
ABL_Name_92,346366130774068,吞噬炸弹
ABL_Desc_95,346366130774071,部署一座飞行炮塔，自动射击附近的敌人。
ABL_Name_95,346366130774070,悬浮炮塔
ABL_Desc_96,346366130774073,部署凶残的变异体小兵。
ABL_Name_96,346366130774072,迷你杰克逊
ABL_Desc_97,346366130774075,凝聚力量发射一道光束，碾碎沿途一切目标。
ABL_Name_97,346366130774074,嫩化光束
ABL_Desc_99,346366130774079,"投掷一枚造成 <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害的炸弹。"
ABL_Desc_100,346366130774081,"向前冲刺<br>远程攻击额外造成 20% <#FFEB04><link=""Keyword:5"">[动能]</link></color> 伤害，持续 10 秒。"
ABL_Name_100,346366130774080,屠宰步法
ABL_Desc_101,346366130774083,"获得 <#FFEB04><link=""Keyword:10"">[无限弹药]</link></color>，并且攻速 +40%，持续 15 秒。"
ABL_Name_101,346366130774082,超级充能
ABL_Desc_103,28309369232809987,"释放一道冲击波，造成 <#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害并击退敌人。"
ABL_Desc_108,346366130774095,"奔跑时对周围敌人造成 <#FFEB04><link=""Keyword:5"">[动能]</link></color> 伤害。"
ABL_Name_108,346366130774094,震荡疾袭
ABL_Desc_117,346366130774113,"为附近盟友赋予 150 <#FFEB04><link=""Keyword:11"">[屏障]</link></color>，持续 30 秒。<br><#FFEB04><link=""Keyword:11"">[屏障]</link></color> 持续期间将反射所有受到的伤害。"
ABL_Name_117,346366130774112,骨甲
ABL_Desc_142,346366130774163,旋转挥击，打飞附近的敌人。耶哈！
ABL_Name_142,346366130774162,双重回旋击
ABL_Desc_147,346366130774173,向前冲刺，并在沿途投放炸弹。
ABL_Name_147,346366130774172,黄蜂冲刺
ABL_Desc_152,346366130774183,"向前冲刺<br>远程攻击额外造成 20% <#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害，持续 10 秒。"
ABL_Desc_153,346366130774185,"向前冲刺<br>远程攻击额外造成 20% <#FFEB04><link=""Keyword:14"">[黏液]</link></color> 伤害，持续 10 秒。"
ABL_Desc_154,346366130774187,"向前冲刺<br>远程攻击额外造成 20% <#FFEB04><link=""Keyword:12"">[电击]</link></color> 伤害，持续 10 秒。"
ABL_Desc_155,346366130774189,"向前冲刺<br>远程攻击额外造成 20% <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害，持续 10 秒。"
ABL_Desc_164,346366130774207,扔出一块巨大的爆炸岩石。
ABL_Name_164,346366130774206,巨石强鸭投掷
ABL_Desc_169,346366130774217,悬停在空中，并向地面目标发射一道强力光束。
ABL_Name_169,346366130774216,悬浮光束
ABL_Desc_174,346366130774227,在一片锥形区域内喷吐出一连串投射物。
ABL_Name_174,346366130774226,黄蜂喷射
ABL_Desc_179,346366130774237,旋转并向四面八方射击。看起来也很酷。
ABL_Name_179,346366130774236,八爪旋击
ABL_Desc_184,346366130774247,朝敌人喷射能打痛人的石子。
ABL_Name_184,346366130774246,土包子喷射
ABL_Desc_197,346366130774273,钻入地下，并在冒头时爆炸。
ABL_Name_197,346366130774272,掘地突袭
ABL_Desc_198,346366130774275,部署一个会喷射附近敌人的肉呆子。顾名思义，就是干这个的。
ABL_Name_198,346366130774274,肉呆子射手
ABL_Desc_199,346366130774277,发射一大批无制导导弹。
ABL_Name_199,346366130774276,火箭蜂群
ABL_Desc_200,346366130774279,"投掷 5 枚手里剑。每次命中都会赋予你<br>+3% 攻速<br>+10 <#FFEB04><link=""Keyword:5"">[动能]</link></color> 伤害<br>+3% <#FFEB04><link=""Keyword:5"">[动能]</link></color> 伤害<br>(最多 5 层)"
ABL_Name_200,346366130774278,忍者印记
ABL_Desc_201,346366130774281,施展一次跳跃式三段近战攻击。
ABL_Name_201,346366130774280,蓄力斩击
ABL_Desc_218,346366134968329,"向前瞬移并获得空中行走<br>近战攻击额外造成 50% <#FFEB04><link=""Keyword:12"">[电击]</link></color> 伤害，持续 10 秒。"
ABL_Desc_219,346366134968331,"向前瞬移并获得空中行走<br>近战攻击额外造成 50% <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害，持续 10 秒。"
ABL_Desc_220,346366134968333,"向前瞬移并获得空中行走<br>近战攻击额外造成 50% <#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害，持续 10 秒。"
ABL_Desc_221,346366134968335,"向前瞬移并获得空中行走<br>近战攻击额外造成 50% <#FFEB04><link=""Keyword:14"">[黏液]</link></color> 伤害，持续 10 秒。"
ABL_Desc_222,346366134968337,"投掷 5 枚手里剑。每次命中都会赋予你<br>+3% 攻速<br>+10 <#FFEB04><link=""Keyword:12"">[电击]</link></color> 伤害<br>+3% <#FFEB04><link=""Keyword:12"">[电击]</link></color> 伤害<br>(最多 5 层)"
ABL_Desc_223,346366134968339,"投掷 5 枚手里剑。每次命中都会赋予你<br>+3% 攻速<br>+10 <#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害<br>+3% <#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害<br>(最多 5 层)"
ABL_Desc_224,346366134968341,"投掷 5 枚手里剑。每次命中都会赋予你<br>+3% 攻速<br>+10 <#FFEB04><link=""Keyword:14"">[黏液]</link></color> 伤害<br>+3% <#FFEB04><link=""Keyword:14"">[黏液]</link></color> 伤害<br>(最多 5 层)"
ABL_Desc_225,346366134968343,"投掷 5 枚手里剑。每次命中都会赋予你<br>+3% 攻速<br>+10 <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害<br>+3% <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害<br>(最多 5 层)"
ABL_Desc_226,346366134968345,遇到欠揍的家伙，就把它扔过去吧。
ABL_Name_226,346366134968344,折叠椅
ABL_Desc_227,346366134968347,召唤蜂后四处飞行并螫刺敌人。
ABL_Name_227,346366134968346,大蜜翠丝
ABL_Desc_228,28309369232809988,"附近敌人变得易受 <#FFEB04><link=""Keyword:5"">[动能]</link></color> 伤害。<br>每影响 1 名敌人，移动速度 +3%，<#FFEB04><link=""Keyword:5"">[动能]</link></color> 伤害 +5% (最多 5 层)。"
ABL_Name_228,346366134968348,脑力汲取
ABL_Desc_229,28309369232809989,"附近敌人变得易受 <#FFEB04><link=""Keyword:12"">[电击]</link></color> 伤害。<br>每影响 1 名敌人，移动速度 +3%，<#FFEB04><link=""Keyword:12"">[电击]</link></color> 伤害 +5% (最多 5 层)。"
ABL_Desc_230,28309369232809990,"附近敌人变得易受 <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害。<br>每影响 1 名敌人，移动速度 +3%，<#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害 +5% (最多 5 层)。"
ABL_Desc_231,28309369232809991,"附近敌人变得易受 <#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害。<br>每影响 1 名敌人，移动速度 +3%，<#FFEB04><link=""Keyword:15"">[冰霜]</link></color> 伤害 +5% (最多 5 层)。"
ABL_Desc_232,28309369232809992,"附近敌人变得易受 <#FFEB04><link=""Keyword:14"">[黏液]</link></color> 伤害。<br>每影响 1 名敌人，移动速度 +3%，<#FFEB04><link=""Keyword:14"">[黏液]</link></color> 伤害 +5% (最多 5 层)。"
ABL_Desc_237,28309369237004288,向前瞬移并获得空中行走。<br>持续时间：6 秒。
ABL_Name_237,12370411982413824,飞路疾闪
ABL_Desc_238,42079388445958144,投掷一枚能击退敌人的手榴弹。
ABL_Name_238,42040861960167424,肉团炸弹
ABL_Desc_240,42079388450152448,击退附近的敌人。
ABL_Name_240,42064901517074432,肉团爆破
ASCR_Desc_0,41108792622964736,默认
ASCR_Desc_1,41108792631353344,"敌人对元素 <#FFEB04><link=""Keyword:17"">[异常状态]</link></color> 具有抗性"
ASCR_Desc_2,41108792631353345,友方设施的生命值降低
ASCR_Desc_3,41108792631353346,玩家生命值降低。
ASCR_Desc_4,41108792631353347,敌人移动速度加快
ASCR_Desc_5,41108792631353348,治疗效果降低
ASCR_Desc_6,41108792631353349,敌人攻速加快
ASCR_Desc_7,41108792631353350,猎人会更早抵达
ASCR_Desc_8,41108792631353351,玩家重生时生命值降低。
ASCR_Desc_9,41108792631353352,敌人的生命值提高
ASCR_Desc_10,41108792631353353,近战击退效果降低
CND_Desc_1,346366134968366,目标的移动和攻击速度降低。
CND_Name_1,346366134968365,冷硬
CND_Desc_2,346366134968368,周期性地对附近敌人造成伤害。
CND_Name_2,346366134968367,电击
CND_Desc_3,346366134968370,目标受到的所有伤害都会增加。
CND_Name_3,346366134968369,黏袭
CND_Desc_4,346366134968372,目标持续受到伤害。
CND_Name_4,346366134968371,流血
CND_Desc_5,346366134968374,"目标持续受到 <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害。"
CND_Name_5,346366134968373,灼烧
CND_Desc_6,346366134968376,"目标持续受到 <#FFEB04><link=""Keyword:13"">[火焰]</link></color> 伤害，移动速度 -20%。"
CND_Name_6,346366134968375,幽灵之火
CND_Desc_8,346366134968378,目标无法采取任何行动。
CND_Name_8,346366134968377,踉跄
CND_Desc_9,443347033382912,"目标无法移动或攻击。任何近战或 <#FFEB04><link=""Keyword:5"">[动能]</link></color> 攻击都会造成额外伤害，并移除 <#FFEB04><link=""Keyword:4"">[冰冻]</link></color>。"
CND_Name_9,443347024994304,冰冻
CND_Desc_10,3584395140374528,你中了外星魔咒。腿部技能暂时失效。
CND_Name_10,3584395111014400,外星魔咒
CQ_Desc_2,41848132785397762,彼得里姆到处都是最差劲的那种海盗，就是连首主题曲都没有的那种。冲进去，照老办法来，把肉核拔出来。至于任务标题里的“鱼饵”嘛，大概率... 不是指你。
CQ_Name_2,41866088349163521,水里下饵
CQ_Desc_3,41848132785397764,零度意肠有霜冻问题，有怪物问题，还有士气问题。严格来说，这些都不是你的问题。你的问题是肉核。其他的，都算天气。
CQ_Name_3,41866088349163522,冷静一下
CQ_Desc_4,41848132785397766,熔岩女王太壮观了，小肉团！高温！光芒！还有万物彻底失稳的结构！大多数员工甚至都不愿意去，这可是他们的损失 (当然，这也确实和统计死亡人数有关)。要我说，派员工去那里完全合理。
CQ_Name_4,41866088349163523,熔岩好时光
CQ_Desc_5,41848132785397768,“大唐古斯”这地方就跟它的名字一样：个头大、脾气爆，而且到处都是想让你引擎熄火的玩意。去让他们见识见识什么叫更带劲的引擎。拿到肉核，然后收工回家。
CQ_Name_5,41866088349163524,发动引擎
CQ_Desc_6,41848132785397770,很多传奇故事都始于攀登险峰，小肉团。这一次可能也会成为传奇。当然，也有可能单纯只是社畜搬砖。但不管怎么说，你都得爬上去。肉核就在顶上某处。
CQ_Name_6,41866088349163525,训练蒙太奇
CQ_Desc_7,41848132785397772,可别被名字里的“小”字给骗了。小唐古斯的可不好惹。前三支撤离小队回来的时候，人都还是懵的。你肯定没问题。应该没问题。
CQ_Name_7,41866088349163526,给力滋狂热
CQ_Desc_8,41848132785397774,别被这个大块头吓着了，就算他吞噬过几个星球，也没什么大不了的。
CQ_Name_8,41866088349163527,弗兰肯伐客
CQ_Desc_9,41848132785397776,兰格斯为员工提供最好的福利待遇。
CQ_Name_9,41866088349163528,健康保险 v1
CQ_Desc_10,43214492713455616,这是黄金级员工薪酬方案的一部分。
CQ_Name_10,41866088349163529,健康保险 v2
CQ_Desc_11,41848132785397779,第一次失败没关系，再接再厉！
CQ_Name_11,41866088349163530,永不言败 v1
CQ_Desc_12,41848132785397781,“重击之父”虽然很强悍，但他们也会作弊！
CQ_Name_12,41866088349163531,擂台之王
CQ_Desc_14,41848132785397785,欢迎来到兰格斯肉食，小家伙！现在，挡在你和“月度最佳员工”之间的只有肉，而挡在你和肉之间的，只有外头那些想啃掉你脸的玩意儿。所以赶紧出去，搞个肉核，把它啪一下取出来，我们好喂饱整个银河！这活儿说白了就这么点事！
CQ_Name_14,41866088349163533,首次收割
CQ_Desc_15,41848132785397787,兰格斯每个新人头一周都得搞点 R&D (对你来说就是“研究与爆破”，小家伙）。而且外面处处是暴力... 我是说“研究”工作等着你去做。先让我们看到你的本事，我们就考虑升级那些武器。
CQ_Name_15,41866088349163534,兰格斯初级研发
CQ_Desc_16,41848132785397789,那些星球上可不只有肉，小家伙... 给我带一大批矿物回来，我就让工坊给你打一把上好的挖掘工具。当然，纯粹是为了让你小心挖掘那些历史文物。(还有那些碰巧拿着遗物的家伙。)
CQ_Name_16,41866088349163535,...还有我的斧头！
CQ_Desc_17,41848132785397791,那些古代太空食客在银河各处留了不少有用的破烂！兰格斯一直有个政策：“谁捡到就归谁”。这个政策法务一次都没审过。给我带些古代科技回来，我就给你鼓捣个小玩意儿，让下一颗星球的收获更加丰饶。
CQ_Name_17,41866088349163536,链锯一响，征服全场。
CQ_Desc_18,41848132785397793,现在这才像样嘛，值得给你额外打赏。
CQ_Name_18,41866088349163537,装扮达人
CQ_Desc_20,41848132785397797,我说小肉团，看你收集资源这劲头跟冬天囤坚果的大松鼠似的。真不错！<br><br>现在，是时候变成大家期待中的那种超级肉团了。
CQ_Name_20,41866088349163539,肉类科学实验
CQ_Desc_22,41848132785397801,你知道在这儿怎样才能引人注目吗？得有气场... 得有活力... 得有范儿！就像那些<i><b>浑身冒金光</i></b>的敌人。我们要的就是这种派头。干掉它们，把光彩抢过来，也让你的制服闪一闪！
CQ_Name_22,41866088349163541,闪灵
CQ_Desc_24,41848132785397805,你其实能从这些暴躁的变异体身上学到不少东西。
CQ_Name_24,41866088349163543,变异体大乱斗 v1
CQ_Desc_25,41848132785397807,嚯，这些变异体真是一群暴躁的家伙。
CQ_Name_25,41866088349163544,变异体大乱斗 v2
CQ_Desc_26,41848132785397809,有时候，你需要的只是再来一次的机会。
CQ_Name_26,41866088349163545,再活一次
CQ_Desc_27,41848132785397811,这些弗兰肯豆有种特别的风味，让它们格外结实。
CQ_Name_27,41866088349163546,弗兰肯风味 v1
CQ_Desc_28,41848132785397813,最棒的料理都要充分腌入那股特别的弗兰肯风味。
CQ_Name_28,41866088349163547,弗兰肯风味 v2
CQ_Desc_36,42875506259910656,我好哥们儿迈克，经营着这片星区最棒的小兑换柜台：汇率公道，笑容到位，手指也还算齐全... 我觉得可以说服他把兑换柜台搬到船上来，不过迈克是个生意人。只要让他看到你身上有钱可赚，他很快就会点头。
CQ_Name_36,42875506234744832,物有所值
CQ_Desc_37,43895583612592128,有时候，你就是需要多两次机会才行。
CQ_Name_37,43895583587426304,再活两回
CQ_Desc_38,43951722278674432,要是第一次没成功，那下次可得学会低头闪人！
CQ_Name_38,43942200277458944,永不言败 v2
CQ_Desc_39,43951722278674433,如果第一次没成功，就扫去身上的尘土，再试一次！
CQ_Name_39,43942200277458945,永不言败 v3
CQ_Desc_41,44003070172979200,我看见你眼里的那种神情了，小肉团... 你发现了这里有等级系统。很好！继续往上爬！里面有个小小的奖励给你，是真的很小。
CQ_Name_41,44003070001012736,今日最佳员工
CQ_Desc_42,44007851671150593,我给你打印了一张照片，挂在休息室墙上。照片不算好看，但挺有你的神韵。我不记得后来它去哪儿了，不过继续提升等级吧！某处还有一份奖金等着你，而且你配得上。
CQ_Name_42,44007851671150592,本周最佳员工
CQ_Desc_43,44007851671150595,很多员工到这一步就辞职了。他们觉得等级 30 已经够好了。那些人现在成了三明治... 不是惩罚，只是岗位调整。你比三明治强，小肉团。大概率是这样。
CQ_Name_43,44007851671150594,月度最佳员工
CQ_Desc_44,44007851671150597,你知道我最欣赏你哪一点吗？你就是一直不停往前。有些员工到了等级 30 就开始混日子。你不一样。你还真有点东西。现在回去工作吧。
CQ_Name_44,44007851671150596,年度最佳员工
CQ_Desc_45,44007851671150599,按日历时间算，你成为我的员工还远远不到十年。但按情绪感受算呢？已经几十年了。漫长、深沉、肉感十足的几十年。不过奖金是真的。
CQ_Name_45,44007851671150598,十年最佳员工
CQ_Desc_46,44007851671150601,“世纪最佳员工”奖过去都是追授的。现在我们想试试新办法。你正在创造历史，小肉团。更重要的是，你正在赚钱。
CQ_Name_46,44007851671150600,世纪最佳员工
CQ_Desc_47,44007851671150603,我从来没有... <b><i>一次都没有</i></b>... 颁发过“千年最佳员工”奖。你会是第一个。好好想想。我是认真的。一边继续提升等级，一边好好想想。
CQ_Name_47,44007851671150602,千年最佳员工
CQ_Desc_48,44007851671150605,这已经到了连我都得查词典的领域。从地质学上讲，一个“世”是很长很长的一段时间。从员工表彰的角度讲，它的意思是，你厉害到离谱。
CQ_Name_48,44007851671150604,纪元最佳员工
CQ_Desc_49,44007851671150607,小肉团。伙计。我的时间单位快不够用了。一个“宙”是十亿年。没有哪家公司经营过十亿年。我们正在挑战人力资源的极限，对此我深表敬意。
CQ_Name_49,44007851671150606,万世最佳员工
CQ_Desc_50,44007851671150609,你做到了。我让人做了个奖杯，形状像块肉饼。上面写着你的名字，不过我不知道你叫什么，所以写的是“小肉团”。那就是你的名字，对吧？恭喜，我绝对是发自肺腑的。
CQ_Name_50,44007851671150608,史上最伟大的员工
CQ_Desc_51,49303764673224704,小肉团，水生产品最近销量惨淡，我需要点样本。带上你的钓竿，去找些水裂隙，把能钓上来的玩意儿全都带回来。至于我们要拿这些干嘛，少打听。
CQ_Name_51,49303764669030400,你们得把它们全抓住
CQ_Desc_52,50434728753356800,我知道“黏液裂隙”听着是挺没食欲的。但“加工合成肉”听着也没好到哪去，不照样是我们的爆款？相信公司的流程，小肉团。麻溜进去钓鱼。
CQ_Name_52,50434728719802368,还得抓更多
CQ_Desc_53,50441586511699969,兰格斯公司的整个矿物采集部就你一个人。没预算，没设备，没后援。出去把你能找到的每一种矿石都挖回来。这不叫问题，这叫大好的发展机会。
