Key,Id,Portuguese (Brazil)(pt-BR)
ITM_Name_455,346366147551398,Universo em Expansão
ITM_Name_490,346366147551464,Vantagem: Bacalhau com Milho
ITM_Name_494,346366147551468,Exame Ocular
ITM_Name_495,346366147551470,Torso de Alien a Jato
ITM_Name_497,346366147551474,Vantagem: Passos Eólicos (Elétrico)
ITM_Name_498,346366147551476,Vantagem: Passos Eólicos (Fogo)
ITM_Name_499,346366147551478,Vantagem: Passos Eólicos (Gelo)
ITM_Name_500,346366147551480,Vantagem: Passos Eólicos (Gosma)
ITM_Name_501,346366147551482,Vantagem: Passos Eólicos (Cinético)
ITM_Name_502,346366147551484,Vantagem: Marca Ninja (Cinético)
ITM_Name_510,346366151745540,Enterrado
ITM_Name_511,346366151745542,Pernas de Moedor de Bucho
ITM_Name_523,346366151745564,Antilegisla-dor
ITM_Name_525,346366151745568,Recarregar Submetralhadora
ITM_Name_526,346366151745570,Bala Dourada
ITM_Name_528,346366151745574,Alacridade I
ITM_Name_535,346366151745588,Maestria em Gosma I
ITM_Name_536,346366151745590,Maestria em Gelo I
ITM_Name_537,346366151745592,Maestria Cinética I
ITM_Name_538,346366151745594,Maestria Elétrica I
ITM_Name_540,346366151745598,Maestria em Longo Alcance I
ITM_Name_541,346366151745600,Maestria em Curto Alcance I
ITM_Name_542,346366151745602,Maestria em Ataque I
ITM_Name_558,346366151745634,Ostras de Posto de Gasolina
ITM_Name_559,346366151745636,Leite de Rata
ITM_Name_560,346366151745638,Scampi de Bife
ITM_Name_561,346366151745640,Sushi de Supermercado
ITM_Name_562,346366151745642,Maestria Corpo a Corpo I
ITM_Name_563,346366151745644,Vantagem: Podrão Caprichado
ITM_Name_564,346366151745646,Ovos de Corvo
ITM_Name_565,346366151745648,Presunto ao Rum
ITM_Name_566,346366151745650,Maestria Cinética II
ITM_Name_569,346366151745656,Passiva: Torso de Musculoso
ITM_Name_570,346366151745658,Passiva: Torso de Ninja
ITM_Name_572,346366151745662,Sopa de Presunto
ITM_Name_573,346366151745664,Sashimi de Frango
ITM_Name_574,346366151745666,Isso Que Eu Chamo de Suco
ITM_Name_575,346366151745668,Picolé de Carne
ITM_Name_576,346366151745670,Cinturão de Estrangeiro
ITM_Name_577,346366151745672,Mel de Carne de Abelhabutre
ITM_Name_578,346366151745674,Mana de Carne
ITM_Name_579,346366151745676,Balinhas de Brisa
ITM_Name_580,346366151745678,O Caldo
ITM_Name_581,346366151745680,Casquinha de Lodo
ITM_Name_583,346366151745684,Vantagem: Marca de Ninja (Fogo)
ITM_Name_584,346366151745686,Vantagem: Marca de Ninja (Gelo)
ITM_Name_585,346366151745688,Vantagem: Marca Ninja (Elétrico)
ITM_Name_586,346366151745690,Vantagem: Marca Ninja (Gosma)
ITM_Name_587,346366151745692,Poder Elemental I
ITM_Name_588,346366151745694,Defesa Enlatada
ITM_Name_589,346366151745696,Drenagem Cerebral (Elétrica)
ITM_Name_590,346366151745698,Drenagem Cerebral (Fogo)
ITM_Name_591,346366151745700,Drenagem Cerebral (Gelo)
ITM_Name_592,346366151745702,Drenagem Cerebral (Cinética)
ITM_Name_593,346366151745704,Drenagem Cerebral (Gosma)
ITM_Name_594,346366151745706,Bônus de Acerte a Toupeira
ITM_Name_597,346366151745712,Maldição Cromática
ITM_Name_598,346366151745714,Cura de Açougueiro C1
ITM_Name_599,346366151745716,Cura de Açougueiro C2
ITM_Name_600,346366151745718,Cura de Açougueiro C3
MEH_Name_14,346366151745722,Cabeça de Carne Vazia
MEH_Name_48,346366151745724,Cabeça de Alma Grelhada
MEH_Name_49,346366151745726,Cabeça de Peperolho
MEH_Name_50,346366151745728,Cabeça de Mimimineirador
MEH_Name_51,346366151745730,Cabeça de Granadeiro
MEH_Name_54,346366151745734,Cabeça de Maromba
MEH_Name_55,346366151745736,Cabeça de Ninja
MEH_Name_56,346366151745738,Cabeça de Polvo
MEH_Name_57,346366151745740,Cabeça de Piloto
MEH_Name_58,346366151745742,Cabeça de Foguete
MEH_Name_59,346366151745744,Cabeça de Tutulargão
MEH_Name_60,346366151745746,Cabeça de Funcionário da Rangus
MEH_Name_62,346366151745750,Cabeça de Ciclóptico
MEH_Name_63,346366151745752,Cabeça de Gerente da Rangus
MEH_Name_64,346366151745754,Cabeça de Talo de Franken
MEH_Name_66,346366151745758,Cabeça de Torreta
MEH_Name_67,346366151745760,Cabeça de Alienígena
MEH_Name_68,346366151745762,Cabeça de Catarrento
MEH_Name_69,346366151745764,Cabeça de Toupodre
MEH_Name_70,346366151745766,Cabeça de Farol Alto
MEH_Name_71,346366151745768,Cabeça de Cadeira Dobrável
MEL_Name_25,346366155939840,Pernas de Carne (Vazio)
MEL_Desc_25,346366155939841,Alguém pulou o treino de pernas.
MEL_Name_36,346366155939844,Pernas de Alma Grelhada
MEL_Name_37,346366155939846,Pernas de Calota
MEL_Name_38,346366155939848,Pernas de Maromba
MEL_Name_40,346366155939852,Pernas de Polvo
MEL_Name_41,346366155939854,Pernas de Tutulargão
MEL_Name_42,346366155939856,Pernas de Funcionário da Rangus
MEL_Name_45,346366155939862,Pernas de Pesquisador da Rangus
MEL_Name_46,346366155939864,Pernas de Farol Alto
MEL_Name_47,346366155939866,Pernas de Toupodre
MEL_Name_48,346366155939868,Pernas de Domador
MET_Name_15,346366155939872,Torso de Carne (Vazio)
MET_Desc_15,346366155939873,"Sem carne, sem problema."
MET_Name_153,346366155939874,Torso de Alma Grelhada
MET_Name_154,346366155939876,Torso de Granadeiro
MET_Name_157,346366155939878,Torso de Calota
MET_Name_158,346366155939880,Torso de Maromba
MET_Name_162,346366155939882,Torso de Ninja
MET_Name_166,346366155939886,Torso de Tutulargão
MET_Name_167,346366155939888,Torso de Funcionário da Rangus
MET_Name_183,346366155939892,Torso de Ciclóptico
MET_Name_187,346366155939894,Torso de Caixilson
MET_Name_189,346366155939896,Torso de Pesquisador da Rangus
MET_Name_190,346366155939898,Torso de Torre
MET_Desc_190,346366155939899,Ocupe o terreno mais elevado.
MET_Name_191,346366155939900,Torso de Farol Alto
MET_Name_192,346366155939902,Torso de Patapedra
MET_Desc_192,346366155939903,"De pato, ele só tinha a cara."
MUT_Name_23,346366160134167,Peito de Trovão
PLN_Name_1,346366160134182,DBG_Mapa Simples
PLN_Name_2,346366160134183,Surto de Franken
PLN_Name_5,346366160134184,Monte Dangus
PLN_Name_8,346366160134185,DBG_Planeta Teste de MeatSwap
PLN_Name_11,346366160134186,Peterium
PLN_Name_13,346366160134187,DBG_Rocksboro
PLN_Name_16,346366160134188,ROX-1
PLN_Name_17,346366160134189,Calipso
PLN_Name_18,346366160134190,Alcatria
PLN_Name_20,346366160134191,Grande Tangus
PLN_Name_21,346366160134192,DBG_Teste de Evento
PLN_Name_22,346366160134193,Pequena Tangus
PLN_Name_23,346366160134194,Sopapos de Segunda à Noite
PLN_Name_24,346366160134195,Tutório I
PF_Name_5,346366160134200,Espinha Espiral 1.1
PF_Name_6,346366160134201,Ressurgimento Saudável 1.1
PF_Name_7,346366160134202,Ressurgimento 1.1
PF_Name_16,346366160134204,Seguro de Vida 1.1
PF_Name_17,346366160134205,Seguro de Vida 1.2
PF_Name_19,346366160134207,Fim de Franken v1
PF_Name_20,346366160134208,Evento de Chefe Franken Grandalhão Iniciado
PF_Name_21,346366160134209,Espinha Espiral 1.2
PF_Name_23,346366160134211,Licença para Operar Motosserra
PF_Name_24,346366160134212,Licença para Pescar em Fendas
PF_Name_25,346366160134213,Licença para Coletar Minerais
PF_Name_30,346366160134218,Sopapos de Segunda à Noite v1
PF_Name_31,346366160134219,Evento de Chefe Mutante Iniciado
VO_Transcript_1,346366160134223,Preciso de assistência...
VO_Transcript_2,346366160134224,Extração concluída. Decolagem iminente.
VO_Transcript_3,346366160134225,Recomenda-se a partida imediata.
VO_Transcript_4,346366160134226,Colhedora chegando. Proteja o núcleo de carne.
VO_Transcript_5,346366160134227,Ameaça identificada
VO_Transcript_6,346366160134228,Objetivo avistado
VO_Transcript_8,346366160134230,Ponto de interesse localizado
VO_Transcript_9,346366160134231,É hora de investir numa criptomoeda... Sacou? Porque os mortos vão parar numa cripta... Deixa pra lá. :(
VO_Transcript_10,346366160134232,Agora é questão de vida ou morte.
VO_Transcript_11,346366160134233,"Poxa, ""F"" pra quem se foi. :/"
VO_Transcript_12,346366160134234,Esse enterro virou uma festa.
VO_Transcript_13,346366160134235,Isso é um assunto que vou levar pro túmulo.
VO_Transcript_14,346366160134236,"Quando te cremarem, você vai ser um presunto delicioso."
VO_Transcript_15,346366160134237,"São águas passadas, tá tudo morto e enterrado agora."
VO_Transcript_16,346366160134238,Aviso. Integridade do traje comprometida.
VO_Transcript_17,346366160134239,O desfecho foi previsível.
VO_Transcript_21,346366160134243,"Me ajuda, por favoooor!"
VO_Transcript_22,346366160134244,Valeu! Deixa eu chamar meus amigos...
VO_Transcript_23,346366160134245,Quem se atreve a perturbar as minhas águas?
VO_Transcript_24,346366160134246,"Doutor Brad, é você?"
VO_Transcript_25,346366160134247,"Arrr, você me venceu de forma justa e limpa."
VO_Transcript_26,346366160134248,Agradecemos por nos dar a vida! Agora vamos tirar a sua!
VO_Transcript_27,346366160134249,Temos relatos de Insetoides atacando todas as facções estrangeiras pelo planeta.
VO_Transcript_28,346366160134250,"Glu, glu, glu!<br>(Chamando Reforços)"
VO_Transcript_29,346366160134251,A nave da OmniMeat entrou na atmosfera.
VO_Transcript_30,346366160134252,"Senhor Ponk, vamos caçar?"
VO_Transcript_31,346366160134253,"Às vezes, uma arma não é suficiente. Vá buscar sua Carne Misteriosa!"
VO_Transcript_32,346366160134254,Nossos cientistas fizeram coisas extremamente nojentas com carne nos últimos tempos. Acesse o Terminal de Mutações e confira.
VO_Transcript_33,346366160134255,Excelente! Que tal experimentar?
VO_Transcript_34,346366160134256,Parece que você precisa de um pouco mais de poder de fogo! Que tal ir até o Terminal de Armas e adquirir uma arma nova?
VO_Transcript_35,346366160134257,"Ah, cara! Essas carnes nem vão saber o que aconteceu com elas!"
VO_Transcript_36,346366160134258,"Eita, cada coisa que esses cientistas inventam!"
VO_Transcript_37,346366160134259,Criaturas hostis se aproximando.
VO_Transcript_38,346366160134260,Parta imediatamente.
VO_Transcript_39,346366160134261,Agora me dá uma briga das boas!
VO_Transcript_40,346366160134262,Aplaudam de pé os honrados... os implacáveis... JULGAMENTALISTAS!
VO_Transcript_42,346366160134263,Legisla-dor... Execuvador... recebi um APELO pela sua derrota!
VO_Transcript_43,346366160134264,Ele tem as políticas! Ele tem a presença! Ele tem a autoridade absoluta para vetar a sua vida! É... O EXECUVADOR!
VO_Transcript_44,346366160134265,Ele tem acesso aos bastidores do comitê de orçamento... É o mestre das letras miúdas... É... O LEGISLA-DOR!
VO_Transcript_45,346366160134266,Aaaaaahhhhhh! Yaaaaaahhhhh!!
VO_Transcript_46,346366160134267,Pegue umas pernas dessa máquina e faça esses toupodres aparecendo batendo com tudo no chão!
VO_Transcript_47,346366160134268,Derrube-os e imobilize-os antes que eles se enfiem debaixo da terra novamente!
VO_Transcript_48,346366160134269,"Beleza, fraldinha, é hora de começar seu treinamento."
VO_Transcript_49,346366160134270,"Prazer em te conhecer, fraldinha. Pegue umas pernas dessa máquina e entre na pista!"
VO_Transcript_50,346366160134271,A única maneira de vencer essa corrida é derrotando a concorrência!
VO_Transcript_51,346366160134272,"Mostra o que você sabe fazer, almôndega!"
VO_Transcript_52,346366160134273,"Dirigiu bem, carne moída! Talvez você valha o meu tempo."
VO_Transcript_53,346366160134274,Me encontra no próximo planeta que eu vou te treinar muito bem!
VO_Transcript_54,346366160134275,"É isso aí, fraldinha! Mais três a caminho!"
VO_Transcript_55,346366160134276,Agora vamos deixar isso interessante!
VO_Transcript_56,346366160134277,"Você pode ter o que é preciso, fraldinha!<br>Termine aqui e seguiremos em frente."
WPNF_Name_1,346366164328448,Pistolas
WPNF_Desc_1,346366164328449,Arma confiável e eficaz de <b><color=#00D6D2>curta</color></i></b> e <b><color=#00D6D2>média distância</color></i></b>.<br><br><i>Uma arma icônica usada por Cientistas da Carne por gerações.</i>
WPNF_Name_2,346366164328451,Espingardas
WPNF_Desc_2,346366164328452,Causa dano alto de <b><color=#00D6D2>curta distância</color></i></b>.<br><br><i>Cientistas da Carne Veteranos sempre se preparam para embates próximos.</i>
WPNF_Name_3,346366164328454,Lança-foguetes
WPNF_Desc_3,346366164328455,Dispara projéteis de fogo direto que causam <b><color=#00D6D2>dano de área média</color></i></b>. Útil em qualquer alcance.<br><br><i>Nada é mais divertido que explodir as coisas.</i>
WPNF_Name_4,346366164328457,Fuzis
WPNF_Desc_4,346366164328458,"A <b><color=#00D6D2>dispersão estreita</color></i></b> e o <b><color=#00D6D2>baixo recuo</color></i></b> tornam esta arma excelente para combates de <b><color=#00D6D2>longo alcance</color></i>.</b><br><br><i>Quando você estiver saltitando pelos campos, é melhor manter um desses por perto.</i>"
WPNF_Name_5,346366164328460,Submetralhadoras
WPNF_Desc_5,346366164328461,"Otimizada para embates de <b><color=#00D6D2>curta distância</color></i></b>, com uma <b><color=#00D6D2>alta taxa de tiro</color></i></b>.<br><br><i>Não tem nada de errado em espalhar pipoco por aí.</i>"
WPNF_Name_6,346366164328463,Magnuns
WPNF_Desc_6,346366164328464,"Causa <b><color=#00D6D2>Dano em Ponto Fraco</color></i></b> extra, mas tem <b><color=#00D6D2>alto recuo</color></i></b>, tornando-a melhor a <b><color=#00D6D2>curta</color></i></b> e <b><color=#00D6D2>média distância</color></i></b>.<br><br><i>A arma certa para uma mão firme.</i>"
WPNF_Name_7,346366164328466,Canhões de Plasma
WPNF_Desc_7,346366164328467,Lança projéteis de fogo direto que causam <b><color=#00D6D2>dano em área pequena</color></i></b>. Melhor a <b><color=#00D6D2>curta</color></i></b> e <b><color=#00D6D2>média distância</color></i></b>.<br><br><i>Dá aquela turbinada na sua energia.</i>
WPNF_Name_8,346366164328469,Canhões Magnéticos
WPNF_Desc_8,346366164328470,"Otimizado para <b><color=#00D6D2>longo alcance</color></i></b>, causando <b><color=#00D6D2>dano em área pequena</color></i></b> com uma <b><color=#00D6D2>baixa taxa de tiro</color></i></b>.<br><br><i>Piscou, atirou.</i>"
WPNF_Name_10,346366164328472,Lança-granadas
WPNF_Desc_10,346366164328473,Usa fogo indireto para causar <b><color=#00D6D2>dano em área grande</color></i></b> a qualquer alcance.<br><br><i>Elimina o problema antes que ele elimine você.</i>
WPN_Name_3,346366164328475,Pistola
WPN_Name_4,346366164328477,Fuzil
WPN_Name_5,346366164328479,Submetralhadora
WPN_Name_6,346366164328481,Espingarda
WPN_Name_11,346366164328483,Moedora de Mandíbula
WPN_Name_33,346366164328493,Lança-granadas
WPN_Name_46,346366164328495,Magnum
WPN_Name_52,346366164328497,Lança-foguete
WPN_Name_57,346366164328503,Canhão Magnético
WPN_Name_65,346366164328511,Canhão de Plasma
WPN_Name_76,346366164328521,Pistolabareda
WPN_Name_77,346366164328523,Canhão C-C-Congelante
WPN_Name_78,346366164328525,Vela de Ignição
WPN_Name_79,346366164328527,Esquentácula
WPN_Name_80,346366164328529,Esmaganhoto
WPN_Name_87,346366164328541,Esparramátula
WPN_Name_88,346366164328543,Espetácula
WPN_Name_89,346366164328545,Espátulactite
WPN_Name_92,346366164328551,Lança-gororoba
WPN_Name_94,346366164328553,O Pequenino
WPN_Name_95,346366164328555,Torta na Cara
WPN_Name_96,346366164328557,Espátula Rangus
WPN_Name_97,346366164328559,Lança-fita
WPN_Name_98,346366164328561,Biofluxo
WPN_Name_100,346366164328565,Gerador de Pulsão
WPN_Name_101,346366164328567,Lança-latas de Gás
WPN_Name_102,346366164328569,Piada Impactante
WPN_Name_103,346366164328571,Arma de Relâmpagos
WPN_Name_104,346366164328573,Parafuziladeira
WPN_Name_105,346366164328575,Chuta-bunda
WPN_Name_106,346366164328577,Retalhadora
WPN_Name_107,346366164328579,Chumbo Gelado
WPN_Name_114,346366164328591,Lamacenta
WPN_Name_115,346366164328593,Clique Estático
WPN_Name_116,346366164328595,Lava a Jato
WPN_Name_117,346366164328597,Lança de Gelo
WPN_Name_118,346366164328599,Ferro Flamejante
WPN_Name_119,346366164328601,Conta-gotas
WPN_Name_120,346366164328603,Curto-circuito
WPN_Name_121,346366164328605,Foguete de Degelo
WPN_Name_122,346366164328607,Queima-língua
WPN_Name_123,346366164328609,Spray Estático
WPN_Name_124,346366164328611,Abaixo de Zero
WPN_Name_125,346366164328613,Bom de Brasa
WPN_Name_126,346366164328615,Chorumeira
WPN_Name_139,346366168522764,Fogueteira
WPN_Name_140,346366168522766,Lança de Quark
WPN_Name_141,346366168522768,Punho Explosivo
WPN_Name_142,346366168522770,Geladão Malvadão
WPN_Name_143,346366168522772,Chumbo Grosso
WPN_Name_144,346366168522774,Quebra-geleira
WPN_Name_145,346366168522776,Lança de Meleca
WPN_Name_146,346366168522778,Onda de Gelo
WPN_Name_147,346366168522780,Barril Flamejante
WPN_Name_148,346366168522782,Perfura-neve
WPN_Name_149,346366168522784,Bazucaca
WPN_Name_150,346366168522786,Caixa de Som
WPN_Name_151,346366168522788,Trovão
WPN_Name_152,346366168522790,Cospe-fogo
WPN_Name_153,346366168522792,Gosmose
PE_Desc_1,346366168522799,Destrua o Broto
PE_Desc_4,346366168522801,Infestação de Franken
PE_Desc_8,346366168522803,Local do Acidente Infestado
PE_Desc_11,346366168522807,O Mercado está Aberto
PE_Desc_20,346366168522809,Ninho de Inseto
PE_Desc_26,346366168522813,Rádio Blablablá
PE_Desc_35,346366168522815,Os buracos têm olhos...
PE_Desc_36,346366168522817,De olho em mim
PE_Desc_37,346366168522819,Carne vs. Máquina
PE_Desc_38,346366168522821,Cadê a plateia?
PE_Desc_40,346366168522823,Colheita de Núcleo de Carne
PE_Desc_41,346366168522825,Detenha o Franken Cosquento
PE_Desc_42,346366168522827,Oferenda de Carnes
PE_Desc_43,346366168522829,Busca pelo Tesouro Enterrado
PE_Desc_44,346366168522831,Liquidificador de Carne
PE_Desc_53,346366168522837,Operação de Extermínio
PE_Desc_56,346366168522841,Infestação Gigantesca
PE_Desc_57,346366168522843,Reunião Viscosa
PE_Desc_58,346366168522845,Ovas de Peixe-bola
PE_Desc_60,346366168522847,Carne Podre
PE_Desc_64,346366168522851,Destroça-Corações
PE_Desc_65,346366168522853,Bolhudos Bons de Briga
PE_Desc_69,346366168522855,Fazenda de Carne Alienígena
PE_Desc_70,346366168522857,Acabe com a TV
PE_Desc_72,346366168522861,Mande a fábrica pelos ares!
PE_Desc_73,346366168522863,O Grande Churrasco
PE_Desc_75,346366168522867,O que raios é isso?
PE_Desc_77,346366168522871,Chefes em Perigo
PE_Desc_79,346366168522875,Posto de Vida Próximo
PE_Desc_83,346366168522881,Tangus 500
PE_Desc_84,346366168522883,Prática de Luta Livre
PE_Desc_86,346366168522887,Limpe o Encanamento
PE_Desc_87,346366168522889,Feche os Portais de Surgimento!!!
PE_Desc_88,346366168522891,Matriz Alienígena
PE_Desc_92,346366168522899,Use Essas Pernas
PM_Name_1,381307296145408,Bandidos Blindados
