Key,Id,Spanish(es)
ITM_Name_450,346366147551388,Drenar energía (Hielo)
ITM_Name_451,346366147551390,Drenar energía (Fuego)
ITM_Name_452,346366147551392,Drenar energía (Limo)
ITM_Name_453,346366147551394,Drenar energía (Eléctrico)
ITM_Name_454,346366147551396,Piernas de Fórmula Dingus
ITM_Name_455,346366147551398,Universo en expansión
ITM_Name_490,346366147551464,Mejora de Elote sobre mero
ITM_Name_494,346366147551468,Palpación ocular
ITM_Name_495,346366147551470,Torso de Tapa-C
ITM_Name_497,346366147551474,Mejora de Caminaviento (Eléctrico)
ITM_Name_498,346366147551476,Mejora de Caminaviento (Fuego)
ITM_Name_499,346366147551478,Mejora de Caminaviento (Hielo)
ITM_Name_500,346366147551480,Mejora de Caminaviento (Limo)
ITM_Name_501,346366147551482,Mejora de Caminaviento (Cinético)
ITM_Name_502,346366147551484,Mejora de marca ninja (Cinética)
ITM_Name_510,346366151745540,Entierro
ITM_Name_511,346366151745542,Piernas de minero barrigón
ITM_Name_523,346366151745564,Antilegislamator
ITM_Name_525,346366151745568,Recarga de metralleta
ITM_Name_526,346366151745570,Bala de oro
ITM_Name_528,346366151745574,Vivacidad I
ITM_Name_535,346366151745588,Maestría del Limo I
ITM_Name_536,346366151745590,Maestría del Hielo I
ITM_Name_537,346366151745592,Maestría Cinética I
ITM_Name_538,346366151745594,Maestría eléctrica I
ITM_Name_540,346366151745598,Maestría de largo alcance I
ITM_Name_541,346366151745600,Maestría de corto alcance I
ITM_Name_542,346366151745602,Maestría en ataque I
ITM_Name_558,346366151745634,Ostras de la gasolinera
ITM_Name_559,346366151745636,Leche de rata
ITM_Name_560,346366151745638,Scampi de res
ITM_Name_561,346366151745640,Sushi de supermercado
ITM_Name_562,346366151745642,Maestría en combate cuerpo a cuerpo I
ITM_Name_563,346366151745644,Mejora del Hot Dog de Seattle
ITM_Name_564,346366151745646,Huevos de cuervo
ITM_Name_565,346366151745648,Jamón al ron
ITM_Name_566,346366151745650,Maestría Cinética II
ITM_Name_569,346366151745656,Efecto pasivo del torso de hombre musculoso
ITM_Name_570,346366151745658,Efecto pasivo del torso de ninja
ITM_Name_572,346366151745662,Agua de jamón caliente
ITM_Name_573,346366151745664,Sashimi de pollo
ITM_Name_574,346366151745666,Esto es lo que yo llamo jugo
ITM_Name_575,346366151745668,Paleta de carne
ITM_Name_576,346366151745670,Cinturón de extranjeros
ITM_Name_577,346366151745672,Miel de carne de abeja buitre
ITM_Name_578,346366151745674,Maná de carne
ITM_Name_579,346366151745676,Gomitas de borrachitos
ITM_Name_580,346366151745678,La inmersión
ITM_Name_581,346366151745680,Cono de lodo
ITM_Name_583,346366151745684,Mejora de marca ninja (Fuego)
ITM_Name_584,346366151745686,Mejora de marca ninja (Hielo)
ITM_Name_585,346366151745688,Mejora de marca ninja (Eléctrico)
ITM_Name_586,346366151745690,Mejora de marca ninja (Limo)
ITM_Name_587,346366151745692,Poder elemental I
ITM_Name_588,346366151745694,Defensa del Sí se puede
ITM_Name_589,346366151745696,Fuga de cerebros (Eléctrico)
ITM_Name_590,346366151745698,Fuga de cerebros (Fuego)
ITM_Name_591,346366151745700,Fuga de cerebros (Hielo)
ITM_Name_592,346366151745702,Fuga de cerebros (Cinético)
ITM_Name_593,346366151745704,Fuga de cerebros (Limo)
ITM_Name_594,346366151745706,Bono de Golpea al topo
ITM_Name_597,346366151745712,Maldición cromática
ITM_Name_598,346366151745714,Curación de carnicero T1
ITM_Name_599,346366151745716,Curación de carnicero T2
ITM_Name_600,346366151745718,Curación de carnicero T3
MEH_Name_14,346366151745722,Cabeza de carne vacía
MEH_Name_48,346366151745724,Cabeza de fantasma a la parrilla
MEH_Name_49,346366151745726,Cabeza de peperojoni
MEH_Name_50,346366151745728,Cabeza de minero
MEH_Name_51,346366151745730,Cabeza de granadero
MEH_Name_54,346366151745734,Cabeza de fortachón
MEH_Name_55,346366151745736,Cabeza de ninja
MEH_Name_56,346366151745738,Cabeza de pulpo
MEH_Name_57,346366151745740,Cabeza de piloto
MEH_Name_58,346366151745742,Cabeza de cohete
MEH_Name_59,346366151745744,Cabeza de martillón
MEH_Name_60,346366151745746,Cabeza de empleado de Rangus
MEH_Name_62,346366151745750,Cabeza de cíclope
MEH_Name_63,346366151745752,Cabeza de gerente de Rangus
MEH_Name_64,346366151745754,Cabeza de tallo de Franken
MEH_Name_66,346366151745758,Cabeza de torreta
MEH_Name_67,346366151745760,Cabeza alienígena
MEH_Name_68,346366151745762,Cabeza de escupialas
MEH_Name_69,346366151745764,Cabeza de bolsa de basura
MEH_Name_70,346366151745766,Cabeza de alta luciérnaga
MEH_Name_71,346366151745768,Cabeza de silla plegable
MEL_Name_25,346366155939840,Piernas de carne vacía
MEL_Desc_25,346366155939841,Alguien se saltó los ejercicios de piernas.
MEL_Name_36,346366155939844,Piernas de fantasma a la parrilla
MEL_Name_37,346366155939846,Piernas de llantín
MEL_Name_38,346366155939848,Piernas de fortachón
MEL_Name_40,346366155939852,Piernas de pulpo
MEL_Name_41,346366155939854,Piernas de martillón
MEL_Name_42,346366155939856,Piernas de empleado de Rangus
MEL_Name_45,346366155939862,Piernas de investigador de Rangus
MEL_Name_46,346366155939864,Piernas de alta luciérnaga
MEL_Name_47,346366155939866,Piernas de bolsa de basura
MEL_Name_48,346366155939868,Piernas de bronco
MET_Name_15,346366155939872,Torso de carne vacío
MET_Desc_15,346366155939873,Mejor solo que mal acompañado.
MET_Name_153,346366155939874,Torso de fantasma a la parrilla
MET_Name_154,346366155939876,Torso de granadero
MET_Name_157,346366155939878,Torso de llantín
MET_Name_158,346366155939880,Torso de fortachón
MET_Name_162,346366155939882,Torso ninja
MET_Name_166,346366155939886,Torso de martillón
MET_Name_167,346366155939888,Torso de empleado de Rangus
MET_Name_183,346366155939892,Torso de cíclope
MET_Name_187,346366155939894,Torso de cajalatada
MET_Name_189,346366155939896,Torso de investigador de Rangus
MET_Name_190,346366155939898,Torso de la torre
MET_Desc_190,346366155939899,Controla las alturas.
MET_Name_191,346366155939900,Torso de alta luciérnaga
MET_Name_192,346366155939902,Torso de pato granate
MET_Desc_192,346366155939903,"Si lo pudieras ver con una cabeza, sabrías totalmente que es un pato."
MUT_Name_23,346366160134167,Pecho de trueno
PLN_Name_1,346366160134182,Mapa plano DBG
PLN_Name_2,346366160134183,Frankenvania
PLN_Name_5,346366160134184,Monte Dangus
PLN_Name_8,346366160134185,DBG_Pruebadeintercambiodecarne_Planeta
PLN_Name_11,346366160134186,Peterium
PLN_Name_13,346366160134187,DBG_Rocksboro
PLN_Name_16,346366160134188,ROX-1
PLN_Name_17,346366160134189,Calipso
PLN_Name_18,346366160134190,Brisketon
PLN_Name_20,346366160134191,Viejo Tangus
PLN_Name_21,346366160134192,Pruebadeevento_DBG
PLN_Name_22,346366160134193,Pequeño Tangus
PLN_Name_23,346366160134194,Exámenes parciales del lunes por la noche
PLN_Name_24,346366160134195,Tutorius I
PF_Name_5,346366160134200,Columna espiral 1.1
PF_Name_6,346366160134201,Reaparición saludable 1.1
PF_Name_7,346366160134202,Reaparición 1.1
PF_Name_16,346366160134204,Seguro médico 1.1
PF_Name_17,346366160134205,Seguro médico 1.2
PF_Name_19,346366160134207,Franken frito v1
PF_Name_20,346366160134208,Evento Frankenjoles iniciado
PF_Name_21,346366160134209,Columna espiral 1.2
PF_Name_23,346366160134211,Licencia de manejo de motosierra
PF_Name_24,346366160134212,Licencia de pesca en fosas
PF_Name_25,346366160134213,Licencia de recolección de minerales
PF_Name_30,346366160134218,Exámenes parciales del lunes por la noche v1
PF_Name_31,346366160134219,Evento de jefe mutante iniciado
VO_Transcript_1,346366160134223,Se necesita ayuda...
VO_Transcript_2,346366160134224,Extracción completada. Despegue inminente.
VO_Transcript_3,346366160134225,Se recomienda salida inmediata.
VO_Transcript_4,346366160134226,Cosechadora acercándose. Protege el núcleo de carne.
VO_Transcript_5,346366160134227,Amenaza identificada
VO_Transcript_6,346366160134228,Objetivo a la vista
VO_Transcript_8,346366160134230,Punto de interés ubicado
VO_Transcript_9,346366160134231,Es hora de invertir en criptomonedas... ¿Lo captas? Porque entierras a los muertos en una cripta...Olvídalo. :(
VO_Transcript_10,346366160134232,La situación se puso muy seria.
VO_Transcript_11,346366160134233,"Chat, ¿me dan sus condolencias?"
VO_Transcript_12,346366160134234,Sí que sabes cómo animar un funeral.
VO_Transcript_13,346366160134235,Esto es ahora un asunto escabroso.
VO_Transcript_14,346366160134236,La cremación es ahora tu última esperanza para un cuerpo ardiente.
VO_Transcript_15,346366160134237,"Me dijeron que si no tienes nada bueno que decir de los muertos, te lo lleves a la tumba."
VO_Transcript_16,346366160134238,Advertencia. Integridad del traje comprometida.
VO_Transcript_17,346366160134239,Terminó muy anticlimático.
VO_Transcript_21,346366160134243,¡Ayúdame por favor!
VO_Transcript_22,346366160134244,¡Gracias! Iré por mis amigos...
VO_Transcript_23,346366160134245,¡¿Quién se atreve a perturbar mis aguas?!
VO_Transcript_24,346366160134246,"Doctor Brad, ¿eres tu?"
VO_Transcript_25,346366160134247,¡Argh! Me ganaste sin trampas.
VO_Transcript_26,346366160134248,"Gracias por crearnos, ¡ahora te destruiremos!"
VO_Transcript_27,346366160134249,Hay reportes de insectoides atacando a todas las facciones extranjeras en el planeta.
VO_Transcript_28,346366160134250,"¡Guglú, guglú, gu!<br>(Llamando refuerzos)"
VO_Transcript_29,346366160134251,El navío de OmniMeat ha entrado en la atmósfera.
VO_Transcript_30,346366160134252,"Señor Ponk, ¿ya podemos cazar?"
VO_Transcript_31,346366160134253,A veces un arma no es suficiente. ¡Ve por una Carne misteriosa!
VO_Transcript_32,346366160134254,"Nuestros científicos hicieron unas cosas muy asquerosas con carne últimamente, ve a ver la Terminal de mutación."
VO_Transcript_33,346366160134255,¡Excelente! ¿Por qué no lo intentas?
VO_Transcript_34,346366160134256,¡Parece que te vendría bien un poco más de potencia! ¿Por qué no vas a la Terminal de armas y consigues una nueva?
VO_Transcript_35,346366160134257,"¡Rayos, esas carnes no sabrán lo que les pasó!"
VO_Transcript_36,346366160134258,"¡Caray, las cosas que se les ocurren a los científicos!"
VO_Transcript_37,346366160134259,Criaturas hostiles aproximándose.
VO_Transcript_38,346366160134260,Escape inmediatamente.
VO_Transcript_39,346366160134261,¡Ahora dennos una buena pelea sucia!
VO_Transcript_40,346366160134262,Pónganse de pie para los honorables... los imparables... ¡LOS JUICIOSOS!
VO_Transcript_42,346366160134263,Legislamator...Ejecultivator...¡su derrota ha sido APELADA!
VO_Transcript_43,346366160134264,¡Tiene las políticas! ¡Tiene la presencia! ¡Tiene la autoridad absoluta para vetar tu vida! ES... ¡EL EJECECULTIVATOR!
VO_Transcript_44,346366160134265,Se encarga sutilmente del comité de presupuesto... Es el maestro de la letra pequeña... ES... ¡LEGISLAMATOR!
VO_Transcript_45,346366160134266,¡Aaaaaahhhhhh! ¡Síiiiiiiiiiii!!
VO_Transcript_46,346366160134267,¡Toma unas piernas de esa máquina y saca a esos idiotas del suelo!
VO_Transcript_47,346366160134268,¡Derríbalos e inmovílizalos antes de que vuelvan a sumergirse!
VO_Transcript_48,346366160134269,"Muy bien, hijo, llegó el momento de empezar tu entrenamiento."
VO_Transcript_49,346366160134270,"¡Encantado de conocerte, hijo! ¡Saca unas piernas de esa máquina y súbete a la pista!"
VO_Transcript_50,346366160134271,¡La única manera de ganar esta carrera es eliminando a la competencia!
VO_Transcript_51,346366160134272,"¡Veamos qué tienes, albóndiga!"
VO_Transcript_52,346366160134273,"¡Qué bien manejas, albóndiga! Quizás merezcas mi tiempo."
VO_Transcript_53,346366160134274,¡Encuéntrame en el próximo planeta y te entrenaré!
VO_Transcript_54,346366160134275,"¡Eso es, hijo! ¡Tres más vienen para allá!"
VO_Transcript_55,346366160134276,¡Ahora hagámoslo interesante!
VO_Transcript_56,346366160134277,"¡Hijo, quizá tengas lo que se necesita!<br>Termina esto y sigamos adelante."
WPNF_Name_1,346366164328448,Pistolas
WPNF_Desc_1,346366164328449,Un arma confiable y efectiva a <b><color=#00D6D2>corto</color></i></b> y <b><color=#00D6D2>a medio alcance</color></i></b>.<br><br><i>Un arma icónica que han usado los científicos de la carne por generaciones.</i>
WPNF_Name_2,346366164328451,Escopetas
WPNF_Desc_2,346366164328452,Inflige un gran daño a <b><color=#00D6D2>corto alcance</color></i></b>.<br><br><i>Los científicos veteranos de la carne siempre se preparan para encuentros cercanos.</i>
WPNF_Name_3,346366164328454,Lanzacohetes
WPNF_Desc_3,346366164328455,Desata proyectiles de fuego directo que infligen <b><color=#00D6D2>de daño en un área media</color></i></b>. Útil a cualquier distancia.<br><br><i>No hay nada más divertido que hacer que las cosas exploten.</i>
WPNF_Name_4,346366164328457,Rifles
WPNF_Desc_4,346366164328458,La <b><color=#00D6D2>propagacion estrecha</color></i></b> y el <b><color=#00D6D2>retroceso bajo</color></i></b> hacen que sea ideal para enfrentamientos de <b><color=#00D6D2>largo alcance</color></i></b>.<br><br><i>Es mejor que lo tengas a la mano cuando des un paseo.</i>
WPNF_Name_5,346366164328460,Metralletas
WPNF_Desc_5,346366164328461,"Optimizada para enfrentamientos a <b><color=#00D6D2>corto alcance</color></i></b> con una <b><color=#00D6D2>cadencia alta de tiro</color></i></b>.<br><br><i>No hay nada malo en cerrar los ojos, disparar y rezar.</i>"
WPNF_Name_6,346366164328463,Magnums
WPNF_Desc_6,346366164328464,"Inflige <b><color=#00D6D2>daño adicional en un punto débil</color></i></b>, pero tiene <b><color=#00D6D2>retroceso alto</color></i></b>, lo que la convierte en una gran arma para <b><color=#00D6D2>corto </i></b> y <b><color=#00D6D2>medio alcance</color></i></b>.<br><br><i>Es el arma adecuada para una mano firme.</i>"
WPNF_Name_7,346366164328466,Lanzaplasma
WPNF_Desc_7,346366164328467,Lanza proyectiles de fuego directo que infligen <b><color=#00D6D2>daño en áreas pequeñas</color></i></b>. La mejor para <b><color=#00D6D2>corto </color></i></b> y <b><color=#00D6D2>medio</color></i></b>alcance.<br><br><i> Añade un no se qué a tu qué se yo.</i>
WPNF_Name_8,346366164328469,Cañones de riel
WPNF_Desc_8,346366164328470,"Optimizada para <b><color=#00D6D2>largo alcance</color></i></b>, e inflige <b><color=#00D6D2>daño en áreas pequeñas</color></i></b> con una <b><color=#00D6D2>cadencia de tiro lenta</color></i></b>.<br><br><i>A lo que ves, le atinas.</i>"
WPNF_Name_10,346366164328472,Lanzagranadas
WPNF_Desc_10,346366164328473,Utiliza fuego indirecto para lanzar <b><color=#00D6D2>daño en áreas grandes</color></i></b> a cualquier distancia.<br><br><i>Se encarga de los problemas antes de que cualquier problema se encargue de ti.</i>
WPN_Name_3,346366164328475,Pistola
WPN_Name_4,346366164328477,Rifle
WPN_Name_5,346366164328479,Metralleta
WPN_Name_6,346366164328481,Escopeta
WPN_Name_11,346366164328483,Destripador de mandíbula
WPN_Name_33,346366164328493,Lanzagranadas
WPN_Name_46,346366164328495,Magnum
WPN_Name_52,346366164328497,Lanzacohetes
WPN_Name_57,346366164328503,Cañón de riel
WPN_Name_65,346366164328511,Lanzaplasma
WPN_Name_76,346366164328521,Explosión de llamarada
WPN_Name_77,346366164328523,Explosivo Brr
WPN_Name_78,346366164328525,Bujía
WPN_Name_79,346366164328527,Aleta de llamas
WPN_Name_80,346366164328529,Silenciador
WPN_Name_87,346366164328541,Salpicaduras
WPN_Name_88,346366164328543,Amp Turner
WPN_Name_89,346366164328545,Fróstula
WPN_Name_92,346366164328551,Lanzador de comida
WPN_Name_94,346366164328553,Me llamo Jeff
WPN_Name_95,346366164328555,Tarta horneada
WPN_Name_96,346366164328557,Espátula de Rangus
WPN_Name_97,346366164328559,Lanzador de casetes
WPN_Name_98,346366164328561,Bioflujo
WPN_Name_100,346366164328565,Forja de pulsos
WPN_Name_101,346366164328567,Lanzador de recipientes de gasolina
WPN_Name_102,346366164328569,Remate
WPN_Name_103,346366164328571,Pistola de rayos
WPN_Name_104,346366164328573,Rifletrueno
WPN_Name_105,346366164328575,Kicktube
WPN_Name_106,346366164328577,Desfibradora
WPN_Name_107,346366164328579,Frostbuck
WPN_Name_114,346366164328591,Perdigón
WPN_Name_115,346366164328593,Clic estático
WPN_Name_116,346366164328595,Latigazo de lava
WPN_Name_117,346366164328597,Lanza de hielo
WPN_Name_118,346366164328599,Tren abrasador
WPN_Name_119,346366164328601,Llovizna
WPN_Name_120,346366164328603,Cable de alta tensión
WPN_Name_121,346366164328605,Cohete de aguanieve
WPN_Name_122,346366164328607,Caída caliente
WPN_Name_123,346366164328609,Spray estático
WPN_Name_124,346366164328611,Menos uno
WPN_Name_125,346366164328613,Carga de brasas
WPN_Name_126,346366164328615,Ensuciador
WPN_Name_139,346366168522764,Golpeador lanzador
WPN_Name_140,346366168522766,Lanza de quark
WPN_Name_141,346366168522768,Puño explosivo
WPN_Name_142,346366168522770,El malvado Sr. Frosty
WPN_Name_143,346366168522772,Disparo caliente
WPN_Name_144,346366168522774,Fragmento de glaciar
WPN_Name_145,346366168522776,Lanza de mocos
WPN_Name_146,346366168522778,Ola de escarcha
WPN_Name_147,346366168522780,Quemabarril
WPN_Name_148,346366168522782,Perforador de nieve
WPN_Name_149,346366168522784,Oozoka
WPN_Name_150,346366168522786,Boombox
WPN_Name_151,346366168522788,Tronido
WPN_Name_152,346366168522790,Volcán
WPN_Name_153,346366168522792,Lanzador de limo
PE_Desc_1,346366168522799,Destruye el zarcillo
PE_Desc_4,346366168522801,Infestación de Franken
PE_Desc_8,346366168522803,Lugar del accidente infestado
PE_Desc_11,346366168522807,El mercado está abierto.
PE_Desc_20,346366168522809,Nido de bichos
PE_Desc_26,346366168522813,Radio Bla Bla
PE_Desc_35,346366168522815,Los agujeros tienen ojos...
PE_Desc_36,346366168522817,Y todos me miran
PE_Desc_37,346366168522819,Carne contra máquina
PE_Desc_38,346366168522821,¿Dónde está el público?
PE_Desc_40,346366168522823,Cosecha de núcleos de carne
