Key,Id,Japanese(ja)
ABL_Desc_86,346366130774057,弾薬箱を設置する。周囲のプレイヤーはリロードなしで射撃でき、攻撃速度+50%を獲得する。
ABL_Name_86,346366130774056,サプライボックス
ABL_Desc_87,346366130774059,大きなレーザーを発射し、その後自分の頭が吹き飛ぶ！
ABL_Name_87,346366130774058,フランケンビーム
ABL_Desc_88,346366130774061,頭を投げつけて敵をぶっ叩くか、何かを詰まらせる。
ABL_Name_88,346366130774060,モノリスコンジェスチョン
ABL_Desc_89,346366130774063,25メートル以内の敵をすべて即座に凍らせる。
ABL_Name_89,346366130774062,フラッシュフリーズ
ABL_Desc_90,28309369232809986,移動方向に素早くダッシュする。
ABL_Name_90,346366130774064,スパイダーダッシュ
ABL_Desc_91,346366130774067,敵めがけて飛んで爆発する小さな目を発射する。
ABL_Name_91,346366130774066,ホーミングアイボール
ABL_Desc_92,346366130774069,敵を引き寄せてから爆発する爆弾を投げる。
ABL_Name_92,346366130774068,ゴブルボム
ABL_Desc_95,346366130774071,周囲の敵を撃つ飛行タレットを設置する。
ABL_Name_95,346366130774070,ホバータレット
ABL_Desc_96,346366130774073,凶悪なミュータントミニオンを配置する。
ABL_Name_96,346366130774072,マイクロジャクソンズ
ABL_Desc_97,346366130774075,軌道上のすべてを破壊するビームに力を集中する。
ABL_Name_97,346366130774074,テンダライザービーム
ABL_Desc_99,346366130774079,"<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージを与える爆弾を投げる。"
ABL_Desc_100,346366130774081,"前方にダッシュする。<br>10秒間、遠距離攻撃で与える<#FFEB04><link=""Keyword:5"">[物理]</link></color>ダメージが20%増加する。"
ABL_Name_100,346366130774080,スローターステップ
ABL_Desc_101,346366130774083,"<#FFEB04><link=""Keyword:10"">[無限弾薬]</link></color> と攻撃速度 +40%を15秒間獲得する。"
ABL_Name_101,346366130774082,スーパーチャージ
ABL_Desc_103,28309369232809987,"<#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージの衝撃波を発生させ、敵をノックバックさせる。"
ABL_Desc_108,346366130774095,"走りまわって敵に<#FFEB04><link=""Keyword:5"">[物理]</link></color>ダメージを与える。"
ABL_Name_108,346366130774094,クエイクラッシュ
ABL_Desc_117,346366130774113,"周囲の味方に150<#FFEB04><link=""Keyword:11"">[バリア]</link></color>を30秒間付与する。<br><#FFEB04><link=""Keyword:11"">[バリア]</link></color>持続中は受けるダメージを反射する。"
ABL_Name_117,346366130774112,ボーンアーマー
ABL_Desc_142,346366130774163,回転して周囲の敵を叩く。ヤッフー！
ABL_Name_142,346366130774162,ダブルラリアット
ABL_Desc_147,346366130774173,前方にダッシュしながら爆発を引き起こす。
ABL_Name_147,346366130774172,ワスプダッシュ
ABL_Desc_152,346366130774183,"前方にダッシュする。<br>10秒間、遠距離攻撃で与える<#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージが20%増加する。"
ABL_Desc_153,346366130774185,"前方にダッシュする。<br>10秒間、遠距離攻撃で与える<#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージが20%増加する。"
ABL_Desc_154,346366130774187,"前方にダッシュする。<br>10秒間、遠距離攻撃で与える<#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージが20%増加する。"
ABL_Desc_155,346366130774189,"前方にダッシュする。<br>10秒間、遠距離攻撃で与える<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージが20%増加する。"
ABL_Desc_164,346366130774207,大きな爆弾岩を投げる。
ABL_Name_164,346366130774206,ダックストーンスロー
ABL_Desc_169,346366130774217,空中をホバリングしながら地上のターゲットに強力なビームを発射する。
ABL_Name_169,346366130774216,ホバービーム
ABL_Desc_174,346366130774227,扇形の範囲に発射体を吐く。
ABL_Name_174,346366130774226,ワスプスピット
ABL_Desc_179,346366130774237,回転しながら全方向に射撃する。見た目もかっこいい。
ABL_Name_179,346366130774236,オクトスワール
ABL_Desc_184,346366130774247,小石を浴びせて敵を攻撃する。イタタタ。
ABL_Name_184,346366130774246,モールマンスピット
ABL_Desc_197,346366130774273,地面に潜り、出てきたところで爆発する。
ABL_Name_197,346366130774272,穴掘り
ABL_Desc_198,346366130774275,周囲の敵を撃つグーバーを配置する。その名のとおり。
ABL_Name_198,346366130774274,グーバーシューター
ABL_Desc_199,346366130774277,誘導なしのミサイルを大量発射する。
ABL_Name_199,346366130774276,ロケットスワーム
ABL_Desc_200,346366130774279,"手裏剣を5個投げる。命中するたび以下を付与する。<br>攻撃速度 +3%<br><#FFEB04><link=""Keyword:5"">[物理]</link></color>ダメージ +10<br><#FFEB04><link=""Keyword:5"">[物理]</link></color>ダメージ +3%<br>（最大5スタック）"
ABL_Name_200,346366130774278,ニンジャマーク
ABL_Desc_201,346366130774281,跳躍して3連発の近接攻撃を放つ。
ABL_Name_201,346366130774280,チャージスラッシュ
ABL_Desc_218,346366134968329,"前方にテレポートし、エアウォークを得る。<br>10秒間、近接攻撃で与える<#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージが50%増加する。"
ABL_Desc_219,346366134968331,"前方にテレポートし、エアウォークを得る。<br>10秒間、近接攻撃で与える<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージが50%増加する。"
ABL_Desc_220,346366134968333,"前方にテレポートし、エアウォークを得る。<br>10秒間、近接攻撃で与える<#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージが50%増加する。"
ABL_Desc_221,346366134968335,"前方にテレポートし、エアウォークを得る。<br>10秒間、近接攻撃で与える<#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージが50%増加する。"
ABL_Desc_222,346366134968337,"手裏剣を5個投げる。命中するたび以下を付与する。<br>攻撃速度 +3%<br><#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージ +10<br><#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージ +3%<br>（最大5スタック）"
ABL_Desc_223,346366134968339,"手裏剣を5個投げる。命中するたび以下を付与する。<br>攻撃速度 +3%<br><#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージ +10<br><#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージ +3%<br>（最大5スタック）"
ABL_Desc_224,346366134968341,"手裏剣を5個投げる。命中するたび以下を付与する。<br>攻撃速度 +3%<br><#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージ +10<br><#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージ +3%<br>（最大5スタック）"
ABL_Desc_225,346366134968343,"手裏剣を5個投げる。命中するたび以下を付与する。<br>攻撃速度 +3%<br><#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージ +10<br><#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージ +3%<br>（最大5スタック）"
ABL_Desc_226,346366134968345,誰かに物を投げたいならコレがいいかも。
ABL_Name_226,346366134968344,折りたたみ椅子
ABL_Desc_227,346366134968347,クイーンビーを召喚して飛び回らせ、敵を刺す。
ABL_Name_227,346366134968346,ビッグベアトリス
ABL_Desc_228,28309369232809988,"周囲の敵が<#FFEB04><link=""Keyword:5"">[物理]</link></color>ダメージに弱くなる。<br>影響を受けた敵1体につき、移動速度 +3%、<#FFEB04><link=""Keyword:5"">[物理]</link></color>ダメージ +5%を獲得する。（最大+5スタック）"
ABL_Name_228,346366134968348,ブレインドレイン
ABL_Desc_229,28309369232809989,"周囲の敵が<#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージに弱くなる。<br>影響を受けた敵1体につき、移動速度 +3%、<#FFEB04><link=""Keyword:12"">[電撃]</link></color>ダメージ +5%を獲得する。（最大5スタック）"
ABL_Desc_230,28309369232809990,"周囲の敵が<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージに弱くなる。<br>影響を受けた敵1体につき、移動速度 +3%、<#FFEB04><link=""Keyword:13"">[火]</link></color>ダメージ +5%を獲得する。（最大5スタック）"
ABL_Desc_231,28309369232809991,"周囲の敵が<#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージに弱くなる。<br>影響を受けた敵1体につき、移動速度 +3%、<#FFEB04><link=""Keyword:15"">[氷]</link></color>ダメージ +5%を獲得する。（最大5スタック）"
ABL_Desc_232,28309369232809992,"周囲の敵が<#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージに弱くなる。<br>影響を受けた敵1体につき、移動速度 +3%、<#FFEB04><link=""Keyword:14"">[スライム]</link></color>ダメージ +5%を獲得する。（最大5スタック）"
ABL_Desc_237,28309369237004288,前方にテレポートしてエアウォークを得る。<br>持続時間：6秒
ABL_Name_237,12370411982413824,フライングサーキット
ABL_Desc_238,42079388445958144,敵をノックバックさせる手榴弾を投げる。
ABL_Name_238,42040861960167424,スクイッシーボム
ABL_Desc_240,42079388450152448,周囲の敵を押しのける。
ABL_Name_240,42064901517074432,スクイッシーブラスト
ASCR_Desc_0,41108792622964736,デフォルト
ASCR_Desc_1,41108792631353344,"敵がエレメンタル<#FFEB04><link=""Keyword:17"">[状態異常]</link></color>に対して耐性を持つ"
ASCR_Desc_2,41108792631353345,味方の構造体のHPが低下する
ASCR_Desc_3,41108792631353346,プレイヤーのHPが減少する
ASCR_Desc_4,41108792631353347,敵の移動速度が上昇する
ASCR_Desc_5,41108792631353348,回復量が減少する
ASCR_Desc_6,41108792631353349,敵の攻撃速度が上昇する
ASCR_Desc_7,41108792631353350,ハンターの到着が早まる
ASCR_Desc_8,41108792631353351,リスポーン時のHPが減少する。
ASCR_Desc_9,41108792631353352,敵のHPが増加する
ASCR_Desc_10,41108792631353353,近接ノックバックが減少する
CND_Desc_1,346366134968366,ターゲットの移動と攻撃が遅くなる。
CND_Name_1,346366134968365,極寒
CND_Desc_2,346366134968368,周囲の敵に継続的にダメージを与える。
CND_Name_2,346366134968367,感電
CND_Desc_3,346366134968370,ターゲットに対するすべてのダメージが増加する。
CND_Name_3,346366134968369,スライム
CND_Desc_4,346366134968372,ターゲットが持続ダメージを受ける。
CND_Name_4,346366134968371,出血
CND_Desc_5,346366134968374,"ターゲットが <#FFEB04><link=""Keyword:13"">[火]</link></color> の持続ダメージを受ける。"
CND_Name_5,346366134968373,燃焼
CND_Desc_6,346366134968376,"ターゲットが<#FFEB04><link=""Keyword:13"">[火]</link></color>の持続ダメージを受け、移動速度が20%低下する。"
CND_Name_6,346366134968375,ウィスプファイア
CND_Desc_8,346366134968378,ターゲットがアクションを起こせなくなる。
CND_Name_8,346366134968377,よろめき
CND_Desc_9,443347033382912,"ターゲットは移動や攻撃ができなくなる。ターゲットの受ける近接または<#FFEB04><link=""Keyword:5"">[物理]</link></color>攻撃ダメージが増加し、<#FFEB04><link=""Keyword:4"">[凍結]</link></color>状態を解除する。"
CND_Name_9,443347024994304,凍結
CND_Desc_10,3584395140374528,エイリアンの呪文をかけられた。しばらくの間、レッグの能力が無効になる。
CND_Name_10,3584395111014400,エイリアンスペル
CQ_Desc_2,41848132785397762,ピーテリウムには最悪の部類の海賊どもがはびこっている。テーマソングすら持ってないようなやつらだ。侵入して、いつもどおりやって、ミートコアを引っこ抜け。タイトルの「チャム」はお前のことじゃないぞ。たぶんな。
CQ_Name_2,41866088349163521,撒き餌
CQ_Desc_3,41848132785397764,サブ・ゼローニには霜の問題、クリーチャーの問題、士気の問題がある。厳密にはどれもお前の問題じゃない。お前の問題はミートコアだ。それ以外はただの天気だ。
CQ_Name_3,41866088349163522,クールにいこう
CQ_Desc_4,41848132785397766,ラヴァ・デル・レイは見事な場所だぞ、スクイッシー！あの熱！あの輝き！文字どおり何もかもが構造的に不安定な感じ！ほとんどの従業員は行こうともしないが、もったいない話だ（死亡率とも統計的に関係しているがな）。俺に言わせれば、従業員を送り込むには完全に妥当な場所だ。
CQ_Name_4,41866088349163523,溶岩日和
CQ_Desc_5,41848132785397768,ビッグ・オル・タンガスは名前どおりだ。でかくて気難しくて、お前のエンジンを止めたがる連中でいっぱいだ。あいつらに、お前のエンジンの方が上だと見せてやれ。ミートコアを回収して帰ってこい。
CQ_Name_5,41866088349163524,エンジン始動
CQ_Desc_6,41848132785397770,危険な山に登るところから始まる名作は多いぞ、スクイッシー。これもそのひとつになるかもしれない。あるいは、ただの仕事かもしれない。どちらにせよ登るんだ。ミートコアはどこか上の方にある。
CQ_Name_6,41866088349163525,トレーニングモンタージュ
CQ_Desc_7,41848132785397772,「リル」に騙されるな。リル・タンガスは相当でかい劣等感を抱えている。直近3組の回収チームは、何が起きたのか分からない顔で戻ってきた。お前ならうまくやれる。たぶんな。
CQ_Name_7,41866088349163526,グリジーティジー
CQ_Desc_8,41848132785397774,デカい奴が惑星を何個か食ってるからってビビるんじゃない。
CQ_Name_8,41866088349163527,フランケンフェラー
CQ_Desc_9,41848132785397776,ランガスは従業員に最高の待遇を用意している。
CQ_Name_9,41866088349163528,医療保険 v1
CQ_Desc_10,43214492713455616,ゴールドランク従業員報酬パッケージの一部。
CQ_Name_10,41866088349163529,医療保険v2
CQ_Desc_11,41848132785397779,最初はうまくいかなくても、次はもっとマシになるかも！
CQ_Name_11,41866088349163530,ネバー・セイ・ダイ v1
CQ_Desc_12,41848132785397781,パウンディング・ファーザーズはタフだが、ズルいこともする！
CQ_Name_12,41866088349163531,ロード・オブ・ザ・リング
CQ_Desc_14,41848132785397785,ランガス・ミートへようこそ、おチビの相棒！さて、お前と月間最優秀従業員の間に立ちはだかるのは肉だけ、そしてお前と肉の間に立ちはだかるのは、外でお前の顔に噛みつこうとしてる何かだけだ。だから外に出て、ミートコアを手に入れて、ポンと取り出してこい、そうすりゃ銀河を養えるってわけだ！要するにそれが仕事の全部よ！
CQ_Name_14,41866088349163533,初収穫
CQ_Desc_15,41848132785397787,ランガスの新人はみんな、最初の週にちょいとR&Dをやるんだ（お前にとっちゃ「研究と破壊」のことだぜ、相棒）。そんで、やるべき暴力の...いや「研究」のデッカい世界が待ってるんだ。お前の実力を見せてみろ、そしたら武器のアップグレードを考えてやる。
CQ_Name_15,41866088349163534,ランガスジュニアR&D
